Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,timestamp,Max_Pain
SHRIRAMFIN,2025-12-30,810.0,143.0,183975.0,0.3,229350.0,2025-12-23 21:08,109646
SHRIRAMFIN,2025-12-30,820.0,136.05,188925.0,0.3,998250.0,2025-12-23 21:08,93400
SHRIRAMFIN,2025-12-30,830.0,127.2,325875.0,0.3,792000.0,2025-12-23 21:08,78257
SHRIRAMFIN,2025-12-30,840.0,116.4,270600.0,0.4,717750.0,2025-12-23 21:08,65813
SHRIRAMFIN,2025-12-30,850.0,105.85,445500.0,0.45,1472625.0,2025-12-23 21:08,53358
SHRIRAMFIN,2025-12-30,860.0,96.75,410025.0,0.5,910800.0,2025-12-23 21:08,44348
SHRIRAMFIN,2025-12-30,870.0,87.0,530475.0,0.6,1066725.0,2025-12-23 21:08,35932
SHRIRAMFIN,2025-12-30,880.0,77.0,889350.0,0.75,1421475.0,2025-12-23 21:08,29742
SHRIRAMFIN,2025-12-30,890.0,67.85,608850.0,1.0,923175.0,2025-12-23 21:08,28054
SHRIRAMFIN,2025-12-30,900.0,58.0,1344750.0,1.3,2269575.0,2025-12-23 21:08,25195
SHRIRAMFIN,2025-12-30,910.0,48.15,736725.0,1.85,1436325.0,2025-12-23 21:08,29416
SHRIRAMFIN,2025-12-30,920.0,39.3,730125.0,2.6,1746525.0,2025-12-23 21:08,31587
SHRIRAMFIN,2025-12-30,930.0,30.5,756525.0,3.95,1593900.0,2025-12-23 21:08,35368
SHRIRAMFIN,2025-12-30,940.0,22.6,1614525.0,6.0,1737450.0,2025-12-23 21:08,40763
SHRIRAMFIN,2025-12-30,950.0,16.1,1687950.0,9.35,1522125.0,2025-12-23 21:08,50438
SHRIRAMFIN,2025-12-30,960.0,11.2,2122725.0,14.35,475200.0,2025-12-23 21:08,62011
SHRIRAMFIN,2025-12-30,970.0,7.6,1418175.0,20.4,381975.0,2025-12-23 21:08,76583
SHRIRAMFIN,2025-12-30,980.0,5.0,1291950.0,28.0,119625.0,2025-12-23 21:08,91558
SHRIRAMFIN,2025-12-30,990.0,3.45,659175.0,0.0,0.0,2025-12-23 21:08,107958
SHRIRAMFIN,2025-12-30,1000.0,2.5,2677125.0,45.6,36300.0,2025-12-23 21:08,124933
SHRIRAMFIN,2025-12-30,1010.0,1.8,219450.0,0.0,0.0,2025-12-23 21:08,144897
SHRIRAMFIN,2025-12-30,1020.0,1.35,490050.0,65.05,7425.0,2025-12-23 21:08,164617
SHRIRAMFIN,2025-12-30,1030.0,1.0,275550.0,74.75,11550.0,2025-12-23 21:08,184813
SHRIRAMFIN,2025-12-30,1040.0,0.8,530475.0,0.0,0.0,2025-12-23 21:08,205219
SHRIRAMFIN,2025-12-30,1050.0,0.65,178200.0,0.0,0.0,2025-12-23 21:08,226257
SHRIRAMFIN,2025-12-30,1060.0,0.55,59400.0,0.0,0.0,2025-12-23 21:08,247442
SHRIRAMFIN,2025-12-30,1070.0,0.45,71775.0,135.55,2475.0,2025-12-23 21:08,268678
SHRIRAMFIN,2025-12-30,1080.0,0.0,0.0,0.0,0.0,2025-12-23 21:08,289955
SIEMENS,2025-12-30,2500.0,0.0,0.0,0.15,2000.0,2025-12-23 21:08,53771
SIEMENS,2025-12-30,2600.0,524.7,500.0,0.9,13375.0,2025-12-23 21:08,43981
SIEMENS,2025-12-30,2650.0,0.0,0.0,0.0,0.0,2025-12-23 21:08,39180
SIEMENS,2025-12-30,2700.0,363.3,750.0,1.0,33875.0,2025-12-23 21:08,34354
SIEMENS,2025-12-30,2750.0,391.25,125.0,1.0,11375.0,2025-12-23 21:08,29726
SIEMENS,2025-12-30,2800.0,330.65,1125.0,1.3,76375.0,2025-12-23 21:08,25134
SIEMENS,2025-12-30,2850.0,0.0,0.0,1.65,44125.0,2025-12-23 21:08,20954
SIEMENS,2025-12-30,2900.0,188.55,5125.0,1.75,49125.0,2025-12-23 21:08,16960
SIEMENS,2025-12-30,2950.0,183.8,6375.0,2.35,96500.0,2025-12-23 21:08,13332
SIEMENS,2025-12-30,3000.0,136.35,14250.0,4.2,95000.0,2025-12-23 21:08,10226
SIEMENS,2025-12-30,3050.0,88.95,23375.0,9.1,76125.0,2025-12-23 21:08,7725
SIEMENS,2025-12-30,3100.0,52.1,73750.0,21.25,124625.0,2025-12-23 21:08,5706
SIEMENS,2025-12-30,3150.0,25.0,168000.0,45.6,68125.0,2025-12-23 21:08,4660
SIEMENS,2025-12-30,3200.0,11.65,244625.0,81.3,85250.0,2025-12-23 21:08,4784
SIEMENS,2025-12-30,3250.0,6.0,185000.0,123.7,38250.0,2025-12-23 21:08,6041
SIEMENS,2025-12-30,3300.0,3.9,402125.0,173.55,58500.0,2025-12-23 21:08,8459
SIEMENS,2025-12-30,3350.0,2.6,185000.0,213.45,25125.0,2025-12-23 21:08,12684
SIEMENS,2025-12-30,3400.0,1.9,276875.0,270.0,12375.0,2025-12-23 21:08,18331
SIEMENS,2025-12-30,3450.0,1.25,120875.0,310.75,37875.0,2025-12-23 21:08,25630
SIEMENS,2025-12-30,3500.0,0.85,173375.0,369.95,11250.0,2025-12-23 21:08,32842
SIEMENS,2025-12-30,3550.0,0.75,26625.0,427.0,3875.0,2025-12-23 21:08,41738
SIEMENS,2025-12-30,3600.0,0.8,49250.0,430.75,12125.0,2025-12-23 21:08,51025
SIEMENS,2025-12-30,3650.0,0.45,17750.0,531.35,4000.0,2025-12-23 21:08,60263
SIEMENS,2025-12-30,3700.0,0.55,54750.0,574.8,1750.0,2025-12-23 21:08,69917
SIEMENS,2025-12-30,3800.0,0.7,9000.0,695.0,0.0,2025-12-23 21:08,90116
SIEMENS,2025-12-30,3900.0,0.55,250.0,752.95,0.0,2025-12-23 21:08,110503
SOLARINDS,2025-12-30,10000.0,2596.7,600.0,3.0,10275.0,2025-12-23 21:08,95091
SOLARINDS,2025-12-30,10250.0,0.0,0.0,0.0,0.0,2025-12-23 21:08,84346
SOLARINDS,2025-12-30,10500.0,0.0,0.0,5.85,4800.0,2025-12-23 21:08,73449
SOLARINDS,2025-12-30,10750.0,0.0,0.0,6.0,18750.0,2025-12-23 21:08,62669
SOLARINDS,2025-12-30,11000.0,1636.3,375.0,8.3,18450.0,2025-12-23 21:08,52349
SOLARINDS,2025-12-30,11250.0,1390.75,300.0,8.65,28350.0,2025-12-23 21:08,42557
SOLARINDS,2025-12-30,11500.0,1173.95,1350.0,11.05,26325.0,2025-12-23 21:08,33452
SOLARINDS,2025-12-30,11750.0,806.5,5850.0,19.55,27225.0,2025-12-23 21:08,25151
SOLARINDS,2025-12-30,12000.0,596.0,15000.0,37.3,68475.0,2025-12-23 21:08,17967
SOLARINDS,2025-12-30,12250.0,345.55,18000.0,74.15,59250.0,2025-12-23 21:08,13089
SOLARINDS,2025-12-30,12500.0,195.15,42750.0,156.85,57300.0,2025-12-23 21:08,9687
SOLARINDS,2025-12-30,12750.0,109.4,68475.0,323.9,21450.0,2025-12-23 21:08,8538
SOLARINDS,2025-12-30,13000.0,67.6,223650.0,517.75,34350.0,2025-12-23 21:08,9757
SOLARINDS,2025-12-30,13250.0,35.55,78300.0,789.95,7125.0,2025-12-23 21:08,17105
SOLARINDS,2025-12-30,13500.0,20.9,130125.0,970.3,26475.0,2025-12-23 21:08,26570
SOLARINDS,2025-12-30,13750.0,13.85,56925.0,1138.15,6450.0,2025-12-23 21:08,37939
SOLARINDS,2025-12-30,14000.0,10.1,148350.0,1425.0,20550.0,2025-12-23 21:08,52533
SOLARINDS,2025-12-30,14250.0,7.5,24600.0,1617.45,375.0,2025-12-23 21:08,69226
SOLARINDS,2025-12-30,14500.0,4.1,45300.0,1860.0,2550.0,2025-12-23 21:08,89280
SOLARINDS,2025-12-30,14750.0,4.55,8475.0,2112.0,300.0,2025-12-23 21:08,110117
SOLARINDS,2025-12-30,15000.0,2.65,33675.0,2450.0,2700.0,2025-12-23 21:08,131569
SOLARINDS,2025-12-30,15250.0,2.5,1425.0,0.0,0.0,2025-12-23 21:08,153338
SOLARINDS,2025-12-30,15500.0,0.05,0.0,2975.0,675.0,2025-12-23 21:08,175795
SOLARINDS,2025-12-30,15750.0,3.0,2325.0,3109.7,675.0,2025-12-23 21:08,198068
SOLARINDS,2025-12-30,16000.0,0.6,9300.0,3359.4,3900.0,2025-12-23 21:08,220408
SONACOMS,2025-12-30,400.0,94.0,4200.0,0.1,54600.0,2025-12-23 21:08,19774
SONACOMS,2025-12-30,410.0,0.0,0.0,0.0,0.0,2025-12-23 21:08,17313
SONACOMS,2025-12-30,420.0,74.05,6300.0,0.15,12600.0,2025-12-23 21:08,14813
SONACOMS,2025-12-30,425.0,0.0,0.0,0.05,4200.0,2025-12-23 21:08,13619
SONACOMS,2025-12-30,430.0,64.1,0.0,0.1,50400.0,2025-12-23 21:08,12380
SONACOMS,2025-12-30,435.0,0.0,0.0,0.15,1050.0,2025-12-23 21:08,11166
SONACOMS,2025-12-30,440.0,54.25,6300.0,0.3,177450.0,2025-12-23 21:08,9954
SONACOMS,2025-12-30,445.0,49.4,2100.0,0.45,12600.0,2025-12-23 21:08,8862
SONACOMS,2025-12-30,450.0,44.65,8400.0,0.4,113400.0,2025-12-23 21:08,7758
SONACOMS,2025-12-30,455.0,0.0,0.0,0.5,24150.0,2025-12-23 21:08,6738
SONACOMS,2025-12-30,460.0,28.35,13650.0,0.75,176400.0,2025-12-23 21:08,5696
SONACOMS,2025-12-30,465.0,24.7,12600.0,1.0,73500.0,2025-12-23 21:08,4776
SONACOMS,2025-12-30,470.0,26.05,45150.0,1.4,114450.0,2025-12-23 21:08,3898
SONACOMS,2025-12-30,475.0,23.15,29400.0,1.9,73500.0,2025-12-23 21:08,3177
SONACOMS,2025-12-30,480.0,11.05,37800.0,2.85,278250.0,2025-12-23 21:08,2460
SONACOMS,2025-12-30,485.0,8.15,129150.0,4.35,148050.0,2025-12-23 21:08,1809
SONACOMS,2025-12-30,490.0,5.6,354900.0,6.55,193200.0,2025-12-23 21:08,1375
SONACOMS,2025-12-30,495.0,3.9,173250.0,9.45,68250.0,2025-12-23 21:08,1247
SONACOMS,2025-12-30,500.0,2.65,1055250.0,13.0,408450.0,2025-12-23 21:08,1170
SONACOMS,2025-12-30,505.0,1.8,326550.0,18.05,102900.0,2025-12-23 21:08,1571
SONACOMS,2025-12-30,510.0,1.15,543900.0,23.45,231000.0,2025-12-23 21:08,2310
SONACOMS,2025-12-30,515.0,0.9,256200.0,27.55,29400.0,2025-12-23 21:08,3086
SONACOMS,2025-12-30,520.0,0.65,1209600.0,32.85,130200.0,2025-12-23 21:08,4425
SONACOMS,2025-12-30,525.0,0.6,113400.0,37.9,19950.0,2025-12-23 21:08,6142
SONACOMS,2025-12-30,530.0,0.55,351750.0,43.1,12600.0,2025-12-23 21:08,8207
SONACOMS,2025-12-30,535.0,0.45,88200.0,44.5,14700.0,2025-12-23 21:08,10488
SONACOMS,2025-12-30,540.0,0.35,190050.0,46.65,2100.0,2025-12-23 21:08,12794
SONACOMS,2025-12-30,545.0,0.45,34650.0,54.45,6300.0,2025-12-23 21:08,15254
SONACOMS,2025-12-30,550.0,0.25,367500.0,59.75,4200.0,2025-12-23 21:08,17705
SONACOMS,2025-12-30,555.0,0.25,7350.0,64.45,4200.0,2025-12-23 21:08,20359
SONACOMS,2025-12-30,560.0,0.15,158550.0,69.9,6300.0,2025-12-23 21:08,23007
SONACOMS,2025-12-30,570.0,0.2,117600.0,82.0,6300.0,2025-12-23 21:08,28481
SONACOMS,2025-12-30,580.0,0.1,90300.0,81.75,4200.0,2025-12-23 21:08,34072
SRF,2025-12-30,2400.0,690.4,0.0,0.1,18600.0,2025-12-23 21:08,64106
SRF,2025-12-30,2500.0,594.85,600.0,0.3,15200.0,2025-12-23 21:08,49710
SRF,2025-12-30,2550.0,534.05,1000.0,0.3,16000.0,2025-12-23 21:08,42626
SRF,2025-12-30,2600.0,485.5,600.0,0.55,42000.0,2025-12-23 21:08,35645
SRF,2025-12-30,2650.0,460.0,1800.0,1.0,22200.0,2025-12-23 21:08,28851
SRF,2025-12-30,2700.0,391.15,19000.0,0.65,43200.0,2025-12-23 21:08,22230
SRF,2025-12-30,2750.0,337.0,7600.0,0.95,29000.0,2025-12-23 21:08,16581
SRF,2025-12-30,2800.0,309.05,118200.0,1.25,163800.0,2025-12-23 21:08,10627
SRF,2025-12-30,2850.0,260.0,97000.0,2.6,63400.0,2025-12-23 21:08,9463
SRF,2025-12-30,2900.0,214.0,118200.0,1.75,270600.0,2025-12-23 21:08,7973
SRF,2025-12-30,2950.0,162.1,40600.0,2.15,121600.0,2025-12-23 21:08,8404
SRF,2025-12-30,3000.0,112.6,136000.0,4.05,206600.0,2025-12-23 21:08,7796
SRF,2025-12-30,3050.0,65.6,100000.0,9.8,124600.0,2025-12-23 21:08,9717
SRF,2025-12-30,3100.0,31.3,213800.0,23.55,155800.0,2025-12-23 21:08,11847
SRF,2025-12-30,3150.0,11.9,175400.0,54.35,145400.0,2025-12-23 21:08,15593
SRF,2025-12-30,3200.0,4.25,283000.0,96.15,9200.0,2025-12-23 21:08,20059
SRF,2025-12-30,3250.0,2.0,84800.0,0.0,0.0,2025-12-23 21:08,26600
SRF,2025-12-30,3300.0,1.3,122800.0,190.75,4800.0,2025-12-23 21:08,33550
SRF,2025-12-30,3350.0,0.95,37800.0,266.2,200.0,2025-12-23 21:08,41046
SRF,2025-12-30,3400.0,0.75,26600.0,305.15,2000.0,2025-12-23 21:08,48805
SRF,2025-12-30,3500.0,0.0,0.0,0.0,0.0,2025-12-23 21:08,64554
SRF,2025-12-30,3600.0,0.4,15200.0,503.8,4000.0,2025-12-23 21:08,80362
SUNPHARMA,2025-12-30,1480.0,306.25,4900.0,0.3,700.0,2025-12-23 21:08,57474
SUNPHARMA,2025-12-30,1520.0,273.0,1400.0,0.0,0.0,2025-12-23 21:08,48094
SUNPHARMA,2025-12-30,1540.0,0.0,0.0,0.3,2450.0,2025-12-23 21:08,43371
SUNPHARMA,2025-12-30,1560.0,193.0,1050.0,0.35,5250.0,2025-12-23 21:08,38613
SUNPHARMA,2025-12-30,1580.0,0.0,0.0,0.3,23800.0,2025-12-23 21:08,33889
SUNPHARMA,2025-12-30,1600.0,211.1,3500.0,0.25,85750.0,2025-12-23 21:08,29191
SUNPHARMA,2025-12-30,1620.0,147.3,700.0,0.4,134400.0,2025-12-23 21:08,24744
SUNPHARMA,2025-12-30,1640.0,120.7,700.0,0.55,109900.0,2025-12-23 21:08,20501
SUNPHARMA,2025-12-30,1660.0,130.95,3500.0,0.65,246050.0,2025-12-23 21:08,16476
SUNPHARMA,2025-12-30,1680.0,78.5,12600.0,1.15,129500.0,2025-12-23 21:08,12978
SUNPHARMA,2025-12-30,1700.0,57.55,24850.0,1.9,287700.0,2025-12-23 21:08,9818
SUNPHARMA,2025-12-30,1720.0,39.6,12600.0,3.4,119350.0,2025-12-23 21:08,7288
SUNPHARMA,2025-12-30,1740.0,23.0,201250.0,7.45,174650.0,2025-12-23 21:08,4942
SUNPHARMA,2025-12-30,1760.0,11.3,445200.0,15.7,301700.0,2025-12-23 21:08,3672
SUNPHARMA,2025-12-30,1780.0,5.05,384650.0,29.9,292600.0,2025-12-23 21:08,3592
SUNPHARMA,2025-12-30,1800.0,2.45,1642200.0,44.2,169750.0,2025-12-23 21:08,4157
SUNPHARMA,2025-12-30,1820.0,1.45,1309000.0,63.5,80500.0,2025-12-23 21:08,8678
SUNPHARMA,2025-12-30,1840.0,0.65,1961750.0,81.3,64050.0,2025-12-23 21:08,16005
SUNPHARMA,2025-12-30,1860.0,0.4,393400.0,104.9,44100.0,2025-12-23 21:08,27312
SUNPHARMA,2025-12-30,1880.0,0.5,94850.0,119.3,31150.0,2025-12-23 21:08,39440
SUNPHARMA,2025-12-30,1900.0,0.45,351750.0,139.6,51100.0,2025-12-23 21:08,51900
SUNPHARMA,2025-12-30,1920.0,0.4,122500.0,138.95,3850.0,2025-12-23 21:08,64835
SUNPHARMA,2025-12-30,1940.0,0.2,74900.0,137.5,26600.0,2025-12-23 21:08,78671
SUNPHARMA,2025-12-30,1960.0,0.1,256200.0,149.15,2100.0,2025-12-23 21:08,92395
SUNPHARMA,2025-12-30,1980.0,0.25,10150.0,168.7,0.0,2025-12-23 21:08,106971
SUNPHARMA,2025-12-30,2000.0,0.25,120400.0,0.0,0.0,2025-12-23 21:08,121596
SUNPHARMA,2025-12-30,2040.0,0.3,20300.0,0.0,0.0,2025-12-23 21:08,151331
SUNPHARMA,2025-12-30,2080.0,0.0,0.0,310.25,1050.0,2025-12-23 21:08,181145
SUZLON,2025-12-30,42.0,0.0,0.0,0.01,544000.0,2025-12-23 21:08,83132
SUZLON,2025-12-30,44.0,8.71,0.0,0.02,1296000.0,2025-12-23 21:08,67812
SUZLON,2025-12-30,45.0,0.0,0.0,0.01,456000.0,2025-12-23 21:08,60279
SUZLON,2025-12-30,46.0,0.0,0.0,0.02,960000.0,2025-12-23 21:08,52793
SUZLON,2025-12-30,47.0,0.0,0.0,0.03,1248000.0,2025-12-23 21:08,45403
SUZLON,2025-12-30,48.0,4.84,352000.0,0.03,3104000.0,2025-12-23 21:08,38135
SUZLON,2025-12-30,49.0,4.5,416000.0,0.04,1944000.0,2025-12-23 21:08,31378
SUZLON,2025-12-30,50.0,3.79,2928000.0,0.06,7360000.0,2025-12-23 21:08,24875
SUZLON,2025-12-30,51.0,2.75,2592000.0,0.08,4544000.0,2025-12-23 21:08,20287
SUZLON,2025-12-30,52.0,1.87,3904000.0,0.12,6896000.0,2025-12-23 21:08,16023
SUZLON,2025-12-30,53.0,1.02,6368000.0,0.28,9600000.0,2025-12-23 21:08,12810
SUZLON,2025-12-30,54.0,0.52,14760000.0,0.75,7808000.0,2025-12-23 21:08,10928
SUZLON,2025-12-30,55.0,0.26,32024000.0,1.51,15032000.0,2025-12-23 21:08,11103
SUZLON,2025-12-30,56.0,0.14,14032000.0,2.38,3632000.0,2025-12-23 21:08,14365
SUZLON,2025-12-30,57.0,0.08,7512000.0,3.33,2328000.0,2025-12-23 21:08,20163
SUZLON,2025-12-30,58.0,0.06,10416000.0,4.3,2688000.0,2025-12-23 21:08,26897
SUZLON,2025-12-30,59.0,0.04,3024000.0,5.35,408000.0,2025-12-23 21:08,34564
SUZLON,2025-12-30,60.0,0.04,29784000.0,6.46,4688000.0,2025-12-23 21:08,43461
SUZLON,2025-12-30,61.0,0.02,3200000.0,7.3,96000.0,2025-12-23 21:08,53102
SUZLON,2025-12-30,62.0,0.01,13672000.0,9.43,888000.0,2025-12-23 21:08,65918
SUZLON,2025-12-30,63.0,0.01,1280000.0,9.1,208000.0,2025-12-23 21:08,79431
SUZLON,2025-12-30,64.0,0.01,4176000.0,10.37,472000.0,2025-12-23 21:08,93728
SUZLON,2025-12-30,65.0,0.02,8640000.0,11.41,208000.0,2025-12-23 21:08,108192
SUZLON,2025-12-30,66.0,0.02,1320000.0,13.85,56000.0,2025-12-23 21:08,123806
SUZLON,2025-12-30,68.0,0.01,7832000.0,14.28,680000.0,2025-12-23 21:08,155675
SYNGENE,2025-12-30,520.0,106.1,2000.0,0.5,1000.0,2025-12-23 21:08,18828
SYNGENE,2025-12-30,540.0,90.85,2000.0,0.6,2000.0,2025-12-23 21:08,15036
SYNGENE,2025-12-30,550.0,0.0,0.0,0.3,1000.0,2025-12-23 21:08,13151
SYNGENE,2025-12-30,560.0,73.65,3000.0,0.1,7000.0,2025-12-23 21:08,11249
SYNGENE,2025-12-30,570.0,87.7,5000.0,1.5,19000.0,2025-12-23 21:08,9379
SYNGENE,2025-12-30,580.0,78.45,5000.0,0.45,106000.0,2025-12-23 21:08,7552
SYNGENE,2025-12-30,590.0,54.35,0.0,0.55,94000.0,2025-12-23 21:08,5829
SYNGENE,2025-12-30,600.0,55.5,12000.0,0.4,365000.0,2025-12-23 21:08,4161
SYNGENE,2025-12-30,610.0,47.85,10000.0,0.45,93000.0,2025-12-23 21:08,2927
SYNGENE,2025-12-30,620.0,38.65,5000.0,0.4,267000.0,2025-12-23 21:08,1788
SYNGENE,2025-12-30,630.0,28.3,44000.0,0.65,240000.0,2025-12-23 21:08,885
SYNGENE,2025-12-30,640.0,20.6,142000.0,1.35,233000.0,2025-12-23 21:08,367
SYNGENE,2025-12-30,650.0,11.95,269000.0,3.1,194000.0,2025-12-23 21:08,376
SYNGENE,2025-12-30,660.0,6.0,542000.0,6.85,141000.0,2025-12-23 21:08,849
SYNGENE,2025-12-30,670.0,2.55,247000.0,13.0,28000.0,2025-12-23 21:08,1971
SYNGENE,2025-12-30,680.0,1.1,583000.0,22.15,16000.0,2025-12-23 21:08,3167
SYNGENE,2025-12-30,690.0,0.6,569000.0,33.7,5000.0,2025-12-23 21:08,4963
SYNGENE,2025-12-30,700.0,0.6,408000.0,42.35,81000.0,2025-12-23 21:08,7323
SYNGENE,2025-12-30,710.0,0.35,172000.0,54.95,0.0,2025-12-23 21:08,9835
SYNGENE,2025-12-30,720.0,0.25,231000.0,63.3,3000.0,2025-12-23 21:08,12844
SYNGENE,2025-12-30,730.0,0.25,56000.0,71.9,6000.0,2025-12-23 21:08,16068
SYNGENE,2025-12-30,740.0,0.25,3000.0,80.9,5000.0,2025-12-23 21:08,19325
SYNGENE,2025-12-30,760.0,0.0,0.0,109.0,3000.0,2025-12-23 21:08,25899
TATACONSUM,2025-12-30,980.0,200.1,1650.0,0.0,0.0,2025-12-23 21:08,36478
TATACONSUM,2025-12-30,1000.0,175.5,2750.0,0.05,2200.0,2025-12-23 21:08,31052
TATACONSUM,2025-12-30,1020.0,160.15,0.0,0.05,50050.0,2025-12-23 21:08,25651
TATACONSUM,2025-12-30,1030.0,0.0,0.0,0.05,1100.0,2025-12-23 21:08,22976
TATACONSUM,2025-12-30,1040.0,140.15,1650.0,0.2,22550.0,2025-12-23 21:08,20303
TATACONSUM,2025-12-30,1050.0,130.2,1650.0,0.25,177100.0,2025-12-23 21:08,17676
TATACONSUM,2025-12-30,1060.0,0.0,0.0,0.05,67650.0,2025-12-23 21:08,15222
TATACONSUM,2025-12-30,1070.0,110.25,1650.0,0.35,376750.0,2025-12-23 21:08,12819
TATACONSUM,2025-12-30,1080.0,99.55,5500.0,1.5,158400.0,2025-12-23 21:08,10799
TATACONSUM,2025-12-30,1090.0,90.5,550.0,0.6,38500.0,2025-12-23 21:08,8970
TATACONSUM,2025-12-30,1100.0,85.6,53350.0,0.6,173800.0,2025-12-23 21:08,7151
TATACONSUM,2025-12-30,1110.0,71.25,1100.0,1.0,78650.0,2025-12-23 21:08,6003
TATACONSUM,2025-12-30,1120.0,64.8,9350.0,0.65,88550.0,2025-12-23 21:08,4488
TATACONSUM,2025-12-30,1130.0,55.4,19250.0,0.7,192500.0,2025-12-23 21:08,3126
TATACONSUM,2025-12-30,1140.0,45.5,42350.0,1.2,135850.0,2025-12-23 21:08,2014
TATACONSUM,2025-12-30,1150.0,36.9,105050.0,1.7,191950.0,2025-12-23 21:08,1164
TATACONSUM,2025-12-30,1160.0,27.3,74250.0,2.85,153450.0,2025-12-23 21:08,789
TATACONSUM,2025-12-30,1170.0,20.05,146850.0,4.9,279950.0,2025-12-23 21:08,446
TATACONSUM,2025-12-30,1180.0,13.4,278850.0,8.75,216700.0,2025-12-23 21:08,528
TATACONSUM,2025-12-30,1190.0,9.0,158400.0,13.7,83050.0,2025-12-23 21:08,1132
TATACONSUM,2025-12-30,1200.0,6.15,1738550.0,20.2,103950.0,2025-12-23 21:08,1822
TATACONSUM,2025-12-30,1210.0,3.75,222750.0,0.0,0.0,2025-12-23 21:08,5186
TATACONSUM,2025-12-30,1220.0,2.1,312400.0,44.55,6600.0,2025-12-23 21:08,7996
TATACONSUM,2025-12-30,1230.0,1.5,166100.0,49.0,6050.0,2025-12-23 21:08,11078
TATACONSUM,2025-12-30,1240.0,1.15,447700.0,57.3,120450.0,2025-12-23 21:08,14291
TATACONSUM,2025-12-30,1250.0,0.75,206250.0,0.0,0.0,2025-12-23 21:08,17439
TATACONSUM,2025-12-30,1260.0,0.65,101200.0,80.45,1650.0,2025-12-23 21:08,21447
TATACONSUM,2025-12-30,1270.0,0.55,95700.0,0.0,0.0,2025-12-23 21:08,25535
TATACONSUM,2025-12-30,1280.0,0.4,382800.0,99.85,550.0,2025-12-23 21:08,29732
TATACONSUM,2025-12-30,1290.0,0.35,75350.0,109.7,1100.0,2025-12-23 21:08,34316
TATACONSUM,2025-12-30,1300.0,0.2,143000.0,119.65,1100.0,2025-12-23 21:08,38957
TATACONSUM,2025-12-30,1310.0,0.05,13750.0,0.0,0.0,2025-12-23 21:08,43742
TATACONSUM,2025-12-30,1320.0,0.15,268950.0,0.0,0.0,2025-12-23 21:08,48551
TATACONSUM,2025-12-30,1340.0,0.1,148500.0,159.5,550.0,2025-12-23 21:08,58710
TATACONSUM,2025-12-30,1360.0,0.05,22000.0,179.45,550.0,2025-12-23 21:08,69156
TATAELXSI,2025-12-30,4000.0,1460.1,800.0,0.05,100.0,2025-12-23 21:08,161834
TATAELXSI,2025-12-30,4200.0,1259.85,300.0,1.7,4200.0,2025-12-23 21:08,131206
TATAELXSI,2025-12-30,4300.0,1157.5,1200.0,1.25,16800.0,2025-12-23 21:08,115917
TATAELXSI,2025-12-30,4400.0,1064.2,100.0,1.1,28200.0,2025-12-23 21:08,100906
TATAELXSI,2025-12-30,4500.0,964.35,600.0,1.35,25000.0,2025-12-23 21:08,86050
TATAELXSI,2025-12-30,4600.0,864.5,100.0,1.4,14000.0,2025-12-23 21:08,71496
TATAELXSI,2025-12-30,4700.0,764.75,1200.0,1.8,24300.0,2025-12-23 21:08,57036
TATAELXSI,2025-12-30,4800.0,670.75,2500.0,2.6,88000.0,2025-12-23 21:08,42911
TATAELXSI,2025-12-30,4900.0,562.5,7100.0,3.75,80100.0,2025-12-23 21:08,29749
TATAELXSI,2025-12-30,5000.0,435.0,90100.0,4.9,189500.0,2025-12-23 21:08,17684
TATAELXSI,2025-12-30,5100.0,338.0,66200.0,7.5,229200.0,2025-12-23 21:08,11871
TATAELXSI,2025-12-30,5200.0,244.1,75900.0,12.9,311200.0,2025-12-23 21:08,7252
TATAELXSI,2025-12-30,5300.0,155.75,88600.0,25.65,260500.0,2025-12-23 21:08,5889
TATAELXSI,2025-12-30,5400.0,87.45,113600.0,55.2,173600.0,2025-12-23 21:08,7278
TATAELXSI,2025-12-30,5500.0,44.7,245100.0,114.55,48900.0,2025-12-23 21:08,10862
TATAELXSI,2025-12-30,5600.0,21.7,197900.0,184.3,16000.0,2025-12-23 21:08,17886
TATAELXSI,2025-12-30,5700.0,10.95,123300.0,276.55,4800.0,2025-12-23 21:08,26649
TATAELXSI,2025-12-30,5800.0,7.0,108800.0,365.4,3100.0,2025-12-23 21:08,36560
TATAELXSI,2025-12-30,5900.0,4.95,77300.0,454.25,1400.0,2025-12-23 21:08,47551
TATAELXSI,2025-12-30,6000.0,3.45,114800.0,549.95,10700.0,2025-12-23 21:08,59341
TATAELXSI,2025-12-30,6100.0,0.0,0.0,635.55,2200.0,2025-12-23 21:08,71862
TATAELXSI,2025-12-30,6200.0,1.2,82500.0,760.7,400.0,2025-12-23 21:08,84814
TATAELXSI,2025-12-30,6400.0,0.6,22300.0,933.35,5900.0,2025-12-23 21:08,112636
TATAPOWER,2025-12-30,310.0,0.0,0.0,0.0,0.0,2025-12-23 21:08,186592
TATAPOWER,2025-12-30,320.0,62.45,4350.0,0.05,58000.0,2025-12-23 21:08,162148
TATAPOWER,2025-12-30,330.0,51.25,211700.0,0.05,223300.0,2025-12-23 21:08,137793
TATAPOWER,2025-12-30,335.0,0.0,0.0,0.05,7250.0,2025-12-23 21:08,126904
